filename,author,realname,author_birth_year,author_death_year,author_sex,title,year,firstprint_description,edition_year,edition,genre,id
1920s/shmelev.vesely_barin.1927.vert,"Шмелёв, Иван Сергеевич",,1873,1950,м,Веселый барин,1927,"Степное чудо : сказки, Париж : Возрождение, 1927",1927,"Степное чудо : сказки, Париж : Возрождение, 1927",skazka,shmelev.vesely_barin
1920s/shmelev.vsemoga.1927.vert,"Шмелёв, Иван Сергеевич",,1873,1950,м,Всемога,1927,"Степное чудо : сказки, Париж : Возрождение, 1927",1927,"Степное чудо : сказки, Париж : Возрождение, 1927",skazka,shmelev.vsemoga
1920s/shmidt.zoologiia.1923.vert,"Шмидт, Петр Юльевич",,1872,1949,м,Занимательная зоология,1923,"Занимательная зоология, Пг.: Начатки знаний, 1923",1923,"Занимательная зоология, Пг.: Начатки знаний, 1923",nonfiction,shmidt.zoologiia
1920s/sholohov.nahalenok.1925_1978.vert,"Шолохов, Михаил Александрович",,1905,1984,м,Нахаленок,1925,"Нахаленок. Рассказ, М.; Л.: Гос. изд-во, 1925",1978,"Нахаленок [Для мл. шк. возраста], Л.: Художник РСФСР, 1978",realism,sholohov.nahalenok
1920s/sholokhov.zherebenok.1926_1971.vert,"Шолохов, Михаил Александрович",,1905,1984,м,Жеребёнок,1927,"... О Колчаке, крапиве и прочем [Рассказы], М.; Л.: Гос. изд-во, 1927",1939,"Рассказы о Чапаеве, Куйбышев: Куйбышевское изд-во, 1939",realism,sholokhov.zherebenok
1920s/shtamm.a_cherviaki.1925_1928.vert,"Штамм, В. None",,None,None,None,А червяки летают?,1925,"А червяки летают?, М.; Л.: Гос. изд-во, 1925",1928,"А червяки летают?, М.; Л.: Гос. изд-во, 1928",nonfiction,shtamm.a_cherviaki
1920s/slonimskij.parovoj_kon.1925.vert,"Слонимский , Александр Леонидович",,1884,1964,м,Паровой конь,1925,"Паровой конь : Рассказ о первом поезде, Л. ; М.: Гос. изд., 1925",1925,"Паровой конь : Рассказ о первом поезде, Л. ; М.: Гос. изд., 1925",nonfiction,slonimskij.parovoj_kon
1920s/smirnov.ahmet_v_moskve.1927.vert,"Смирнов, Николай Григорьевич",,1890,1933,м,Ахмет в Москве,1927,"Ахмет в Москве : [Рассказ для детей], Москва : Молодая гвардия, [1927]",1927,"Ахмет в Москве : [Рассказ для детей], Москва : Молодая гвардия, [1927]",realism,smirnov.ahmet_v_moskve
1920s/smirnov.daleko_da_blizko.1927.vert,"Смирнов, Николай Григорьевич",,1890,1933,м,Далеко да близко,1927,"Далеко да близко, М.: Молодая гвардия, 1927",1927,"Далеко да близко, М.: Молодая гвардия, 1927",realism,smirnov.daleko_da_blizko
1920s/smirnov.dlya_chego_armija.1927.vert,"Смирнов, Николай Григорьевич",,1890,1933,м,Для чего Красная Армия,1926,"Для чего Красная Армия, М.: Молодая гвардия, 1926",1926,"Для чего Красная Армия, М.: Молодая гвардия, 1926",realism,smirnov.dlya_chego_armija
1920s/smirnov.pervye_pionery.1926.vert,"Смирнов, Николай Григорьевич",,1890,1933,м,Первые пионеры : Занимат. рассказы о прошлых временах,1926,"Первые пионеры : Занимат. рассказы о прошлых временах, М. ; Л. : Молодая гвардия, 1926",1926,"Первые пионеры : Занимат. рассказы о прошлых временах, М. ; Л. : Молодая гвардия, 1926",realism:historical,smirnov.pervye_pionery
1920s/smirnov.pochemy_ne_bylo_baranok.1926.vert,"Смирнов, Николай Григорьевич",,1890,1933,м,Почему не было баранок,1926,"Почему не было баранок, М.: Гиз, 1926",1926,"Почему не было баранок, М.: Гиз, 1926",realism,smirnov.pochemy_ne_bylo_baranok
1920s/smirnov.za_gribami.1926.vert,"Смирнов, Борис Васильевич",,1881,1954,м,За грибами,1926,"За грибами, М.: Издание Г. Ф. Мириманова, 1926",1926,"За грибами, М.: Издание Г. Ф. Мириманова, 1926",realism,smirnov.za_gribami
1920s/sokolov-mikitov.gost_dorogoj.1924.vert,"Соколов-Микитов, Иван Сергеевич",,1892,1975,м,Гость дорогой,1924,"Кузовок, Ленинград: государственное издательство ""Ленинград"", 1924",1924,"Кузовок, Ленинград: государственное издательство ""Ленинград"", 1924",skazka,sokolov-mikitov.gost_dorogoj
1920s/sokolov-mikitov.lesovoe.1924.vert,"Соколов-Микитов, Иван Сергеевич",,1892,1975,м,Лесовое,1924,"Кузовок, Ленинград: государственное издательство ""Ленинград"", 1924",1924,"Кузовок, Ленинград: государственное издательство ""Ленинград"", 1924",skazka,sokolov-mikitov.lesovoe
1920s/sokolov-mikitov.sol_zemli.1924.vert,"Соколов-Микитов, Иван Сергеевич",,1892,1975,м,Соль земли,1924,"Кузовок, Ленинград: государственное издательство ""Ленинград"", 1924",1924,"Кузовок, Ленинград: государственное издательство ""Ленинград"", 1924",skazka,sokolov-mikitov.sol_zemli
1920s/sokolov-mikitov.vesna_krasna.1924.vert,"Соколов-Микитов, Иван Сергеевич",,1892,1975,м,Весна красна,1924,"Кузовок, Ленинград: государственное издательство ""Ленинград"", 1924",1924,"Кузовок, Ленинград: государственное издательство ""Ленинград"", 1924",skazka,sokolov-mikitov.vesna_krasna
1920s/sokolov-mikitov.zima_vuzhnaja.1924.vert,"Соколов-Микитов, Иван Сергеевич",,1892,1975,м,Зима вьюжная,1924,"Кузовок, Ленинград: государственное издательство ""Ленинград"", 1924",1924,"Кузовок, Ленинград: государственное издательство ""Ленинград"", 1924",skazka,sokolov-mikitov.zima_vuzhnaja
1920s/sokolov-mikitov.zolotaya_osen.1924.vert,"Соколов-Микитов, Иван Сергеевич",,1892,1975,м,Золотая осень,1924,"Кузовок, Ленинград: государственное издательство ""Ленинград"", 1924",1924,"Кузовок, Ленинград: государственное издательство ""Ленинград"", 1924",skazka,sokolov-mikitov.zolotaya_osen
1920s/sokolsky.mitina_sudba.1926.vert,"Сокольский, Г. З.",,None,None,None,Митькина судьба,1926,"Митькина судьба, Томск: Издание томского окружного общества ""Друзья детей"", 1926",1926,"Митькина судьба, Томск: Издание томского окружного общества ""Друзья детей"", 1926",realism,sokolsky.mitina_sudba
1920s/solovovo.aksusha_krivonozhka.1927.vert,"Соловово, Анастасия Васильевна",,1897,1956,ж,Аксюша кривоножка,1927,"Аксюша кривоножка, Москва ; Ленинград: Гос. изд-во, 1927",1927,"Аксюша кривоножка, Москва ; Ленинград: Гос. изд-во, 1927",realism,solovovo.aksusha_krivonozhka
1920s/solovovo.ali.1928.vert,"Соловово, Анастасия Васильевна",,1897,1956,ж,Али,1928,"Али, М.: Гиз, 1918",1928,"Али, М.: Гиз, 1918",realism,solovovo.ali
1920s/solovovo.dvuhgrivennyj.1928.vert,"Соловово, Анастасия Васильевна",,1897,1956,ж,Двухгривенный,1928,"Двугривенный, М.: Работник просвещения, 1928",1928,"Двугривенный, М.: Работник просвещения, 1928",realism,solovovo.dvuhgrivennyj
1920s/solovovo.pro_soma_usatogo.1928.vert,"Соловово, Анастасия Васильевна",,1897,1956,ж,Про Сома усатого,1928,"Про Сома усатого, М.: Гиз, 1928",1928,"Про Сома усатого, М.: Гиз, 1928",realism,solovovo.pro_soma_usatogo
1920s/solovovo.u_dyadi_vasi.1927.vert,"Соловово, Анастасия Васильевна",,1897,1956,ж,У дяди Васи,1927,"У дяди Васи, М.: Гиз, 1928",1927,"У дяди Васи, М.: Гиз, 1928",realism,solovovo.u_dyadi_vasi
1920s/sorokin.priklucenia_pionerov_zvena.1925.vert,"Сорокин, Всеволод Алексеевич",,None,None,м,Приключения пионеров звена КИМ,1925,"Приключения пионеров звена КИМ, Ленинград : Прибой, 1925",1925,"Приключения пионеров звена КИМ, Ленинград : Прибой, 1925",realism,sorokin.priklucenia_pionerov_zvena
1920s/stokalov.sobaka_burka.1925.vert,"Штокалов,  Ф. И.",,None,None,м,Собака Бурка,1925,"Собака Бурка : Сказка : С 12 рис. в тексте, Ростов-Дон ; Краснодар : Буревестник, 1925",1925,"Собака Бурка : Сказка : С 12 рис. в тексте, Ростов-Дон ; Краснодар : Буревестник, 1925",realism:animalistic,stokalov.sobaka_burka
1920s/subin.akunko.1924.vert,"Шубин, Георгий Петрович",,1906,1932,м,Якунько,1924,"Якунько и др. рассказы, М.: Издательство ""Молодая Гвардия"", 1924",1924,"Якунько и др. рассказы, М.: Издательство ""Молодая Гвардия"", 1924",realism,subin.akunko
1920s/subin.na_front.1924.vert,"Шубин, Георгий Петрович",,1906,1932,м,На фронт,1924,"Якунько и др. рассказы, М.: Издательство ""Молодая Гвардия"", 1924",1924,"Якунько и др. рассказы, М.: Издательство ""Молодая Гвардия"", 1924",realism,subin.na_front
1920s/subin.vesnoy.1924.vert,"Шубин, Георгий Петрович",,1906,1932,м,Весной,1924,"Якунько и др. рассказы, М.: Издательство ""Молодая Гвардия"", 1924",1924,"Якунько и др. рассказы, М.: Издательство ""Молодая Гвардия"", 1924",realism,subin.vesnoy
1920s/surozhskiy.konets_mira.1923.vert,"Сурожский, Павел Николаевич","Шатилов, Павел Николаевич",None,None,м,Конец мира,1923,"Крылья : Дет. альманах / Под ред. А.Насимовича. Кн.1, М. ; Пг.: Гос. изд., 1923",1923,"Крылья : Дет. альманах / Под ред. А.Насимовича. Кн.1, М. ; Пг.: Гос. изд., 1923",realism,surozhskiy.konets_mira
1920s/surozskij.na_volhovstroe.1925.vert,"Сурожский, Павел Николаевич","Шатилов, Павел Николаевич",None,None,м,На Волховстрое,1925,"На Волховстрое, М. ; Л.: Молодая гвардия, 1925",1925,"На Волховстрое, М. ; Л.: Молодая гвардия, 1925",nonfiction,surozskij.na_volhovstroe
1920s/sutyrin.volsebnaa_palocka.1925.vert,"Сутырин, Н. None",,None,None,None,Волшебная палочка,1925,"Волшебная палочка : Самодеятельная сказочка, Ростов-Дон : Буревестник, 1925",1925,"Волшебная палочка : Самодеятельная сказочка, Ростов-Дон : Буревестник, 1925",skazka,sutyrin.volsebnaa_palocka
1920s/sventickaa.buyan_i_gadyuka.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Буян и гадюка,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.buyan_i_gadyuka
1920s/sventickaa.byvshaya.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Бывшая,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.byvshaya
1920s/sventickaa.chelovek_pod_snegom.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Человек под снегом,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.chelovek_pod_snegom
1920s/sventickaa.devochka_na_mayake.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Девочка на маяке,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.devochka_na_mayake
1920s/sventickaa.domovoj.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Домовой,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.domovoj
1920s/sventickaa.dzhek.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Джек,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.dzhek
1920s/sventickaa.egor_artelnyj.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Егор артельный,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.egor_artelnyj
1920s/sventickaa.fedina_kurochka_i_odin_lisenok.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Федина курочка и один лисенок,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.fedina_kurochka_i_odin_lisenok
1920s/sventickaa.kak_zheleznodorozhnyj_storozh_spas_poezd.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Как железнодорожный сторож спас поезд,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.kak_zheleznodorozhnyj_storozh_spas_poezd
1920s/sventickaa.kiryushka.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Кирюшка,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.kiryushka
1920s/sventickaa.lokhmatka.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Лохматка,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.lokhmatka
1920s/sventickaa.lyutra.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Лютра,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.lyutra
1920s/sventickaa.minta.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Минта,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.minta
1920s/sventickaa.navodnenie.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Наводнение,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.navodnenie
1920s/sventickaa.obezyanka_lulu.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Обезьянка Лулу,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.obezyanka_lulu
1920s/sventickaa.rebenok_i_medved.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Ребенок и медведь,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.rebenok_i_medved
1920s/sventickaa.schastlivyj_vecher_muzykanta.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Счастливый вечер музыканта,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.schastlivyj_vecher_muzykanta
1920s/sventickaa.sharik.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Шарик,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.sharik
1920s/sventickaa.slepaya-loshad.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Слепая лошадь,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.slepaya-loshad
1920s/sventickaa.vorobi.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Воробьи,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.vorobi
1920s/sventickaa.voron_mysh_cherepakha_i_kozulya.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,"Ворон, мышь, черепаха и козуля. Турецкая сказка",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",skazka,sventickaa.voron_mysh_cherepakha_i_kozulya
1920s/sventickaa.vorona_selima.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Ворона Селима,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.vorona_selima
1920s/sventickaa.zhurka.1924.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Журка,1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",1924,"Сказки и рассказы детского сада : (Материал для рассказывания), М. : Новая Москва, 1923-1924",realism,sventickaa.zhurka
1920s/sventitskaya.belogolovy.1927.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Белоголовый,1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",animalistic,sventitskaya.belogolovy
1920s/sventitskaya.deti_goroda_parmy.1927.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Дети города Пармы,1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",realism,sventitskaya.deti_goroda_parmy
1920s/sventitskaya.fedina_kurochka_i_olin_lisenok.1927.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Федина курочка и Олин лисенок,1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",animalistic,sventitskaya.fedina_kurochka_i_olin_lisenok
1920s/sventitskaya.kegonka.1927.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Кегонка,1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",animalistic,sventitskaya.kegonka
1920s/sventitskaya.medved_i_dikie_svinyi.1927.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Медведь и дикие свиньи,1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",animalistic,sventitskaya.medved_i_dikie_svinyi
1920s/sventitskaya.nunka.1927.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Нюнька,1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",realism,sventitskaya.nunka
1920s/sventitskaya.popugay.1927.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Попугай,1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",animalistic,sventitskaya.popugay
1920s/sventitskaya.puteshestvie_dikoy_utki.1927.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Путешествие дикой утки,1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",animalistic,sventitskaya.puteshestvie_dikoy_utki
1920s/sventitskaya.tosik_mura_i_communist.1927.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,"Тосик, Мура и коммунист",1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",realism,sventitskaya.tosik_mura_i_communist
1920s/sventitskaya.vorobey_kanareyka.1927.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Воробей-канарейка,1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",animalistic,sventitskaya.vorobey_kanareyka
1920s/sventitskaya.vorobyishko.1927.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Воробьишко,1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",animalistic,sventitskaya.vorobyishko
1920s/sventitskaya.zabastovka.1927.vert,"Свентицкая, Мария Хрисанфовна",,1855,1932,ж,Забастовка,1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",1927,"В помощь рассказчику . В обработке М.Свентицкой, М. : Книгоизд-во Г.Ф.Мириманова, 1927",realism,sventitskaya.zabastovka
1920s/svobodina.alenkina_knizhka.1927.vert,"Свободина, Мирра None",,None,None,м,Аленкина книжка,1927,"Аленкина книжка, М.: Государственное издательство, 1927",1927,"Аленкина книжка, М.: Государственное издательство, 1927",realism,svobodina.alenkina_knizhka
1920s/t_s.v_gostyah_u_i_v_michurina.1926.vert,"Т. С., None None",,None,None,None,В гостях у И. В. Мичурина,1926,"Кругосвет. Сборник для детей и юношества. Книга вторая. Рассказы, воспоминания, путешествия, приключения, техника, Л.: Государственное издательство ""Москва"", 1926",1926,"Кругосвет. Сборник для детей и юношества. Книга вторая. Рассказы, воспоминания, путешествия, приключения, техника, Л.: Государственное издательство ""Москва"", 1926",realism,t_s.v_gostyah_u_i_v_michurina
1920s/tarohovskaya.mitka_i_nauka.1926.vert,"Тараховская, Елизавета Яковлевна",,1895,1968,ж,Митька и наука,1926,"Митька и наука : Рассказы, М. ; Л.: Гос. изд-во, 1926",1926,"Митька и наука : Рассказы, М. ; Л.: Гос. изд-во, 1926",realism,tarohovskaya.mitka_i_nauka
1920s/tein.dom_na_ravnine.1927.vert,"Тейн, Любовь None",,None,None,None,Дом на равнине,1927,"Дом на равнине : Повесть, Москва ; Ленинград: Гос. изд-во, 1927",1927,"Дом на равнине : Повесть, Москва ; Ленинград: Гос. изд-во, 1927",realism,tein.dom_na_ravnine
1920s/teleshov.pokrovitel_mushei.1920.vert,"Телешо́в, Никола́й Дми́триевич",,1867,1957,м,Покровитель мышей. Сказка,1920,"Кот-Мурлыка: Сборник для детей младшего возраста / под ред. Н. Телешова, рис. А. Комарова, М.: ГИЗ, 1920",1920,"Кот-Мурлыка: Сборник для детей младшего возраста / под ред. Н. Телешова, рис. А. Комарова, М.: ГИЗ, 1920",skazka,teleshov.pokrovitel_mushei
1920s/teplukhin.za_sovetskoy_saganoy.1926.vert,"Теплухин, В. None",,None,None,None,За советской саганой,1926,"Кругосвет. Сборник для детей и юношества. Книга вторая. Рассказы, воспоминания, путешествия, приключения, техника, Л.: Государственное издательство ""Москва"", 1926",1926,"Кругосвет. Сборник для детей и юношества. Книга вторая. Рассказы, воспоминания, путешествия, приключения, техника, Л.: Государственное издательство ""Москва"", 1926",realism,teplukhin.za_sovetskoy_saganoy
1920s/tihonov.drug_naroda.1926.vert,"Тихонов, Николай Семенович",,1896,1979,м,Друг народа,1926,"Друг народа, М., Л.: Гос. изд-во, 1926",1926,"Друг народа, М., Л.: Гос. изд-во, 1926",biography,tihonov.drug_naroda
1920s/tihonov.vamberi.1926.vert,"Тихонов, Николай Семенович",,1896,1979,м,Вамбери,1926,"Вамбери : Повесть для юношества, Л. : Гос. изд-во, 1926",1926,"Вамбери : Повесть для юношества, Л. : Гос. изд-во, 1926",realism,tihonov.vamberi
1920s/tikhonov.chernaya_krov.1926.vert,"Тихонов, Валентин Прокофьевич",,1907,None,м,Черная кровь,1926,"На берегу: рассказы, М.; Л.: Государственное издательство, 1926",1926,"На берегу: рассказы, М.; Л.: Государственное издательство, 1926",realism,tikhonov.chernaya_krov
1920s/tikhonov.chetveronogij_provodnik.1926.vert,"Тихонов, Валентин Прокофьевич",,1907,None,м,Четвероногий проводник,1926,"На берегу: рассказы, М.; Л.: Государственное издательство, 1926",1926,"На берегу: рассказы, М.; Л.: Государственное издательство, 1926",realism,tikhonov.chetveronogij_provodnik
1920s/tikhonov.chetyre_bez_odnogo.1926.vert,"Тихонов, Валентин Прокофьевич",,1907,None,м,Четыре без одного,1926,"На берегу: рассказы, М.; Л.: Государственное издательство, 1926",1926,"На берегу: рассказы, М.; Л.: Государственное издательство, 1926",realism,tikhonov.chetyre_bez_odnogo
1920s/tikhonov.iba.1926.vert,"Тихонов, Валентин Прокофьевич",,1907,None,м,Айба,1926,"На берегу: рассказы, М.; Л.: Государственное издательство, 1926",1926,"На берегу: рассказы, М.; Л.: Государственное издательство, 1926",realism,tikhonov.iba
1920s/tikhonov.kurortnik.1926.vert,"Тихонов, Валентин Прокофьевич",,1907,None,м,Курортник,1926,"На берегу: рассказы, М.; Л.: Государственное издательство, 1926",1926,"На берегу: рассказы, М.; Л.: Государственное издательство, 1926",realism,tikhonov.kurortnik
1920s/tikhonov.na_beregu.1926.vert,"Тихонов, Валентин Прокофьевич",,1907,None,м,На берегу,1926,"На берегу: рассказы, М.; Л.: Государственное издательство, 1926",1926,"На берегу: рассказы, М.; Л.: Государственное издательство, 1926",realism,tikhonov.na_beregu
1920s/timkovskij.sredi_topei.1923.vert,"Тимковский, Николай Иванович",,1863,1922,м,Среди топей,1923,"Среди топей / Сб. рассказов под ред. Н.М.Мешкова, М. : Земля и фабрика, 1923",1923,"Среди топей / Сб. рассказов под ред. Н.М.Мешкова, М. : Земля и фабрика, 1923",realism,timkovskij.sredi_topei
1920s/tivanov.parazity.1925.vert,"Тиванов, Аркадий Арсеньевич",,None,None,м,Паразиты,1925,"Около земли, М.; Л.: Радуга, 1925",1925,"Около земли, М.; Л.: Радуга, 1925",realism,tivanov.parazity
1920s/tivanov.po_prostu.1925.vert,"Тиванов, Аркадий Арсеньевич",,None,None,м,По-просту,1925,"Около земли, М.; Л.: Радуга, 1925",1925,"Около земли, М.; Л.: Радуга, 1925",realism,tivanov.po_prostu
